match_id,inning_number,batting_team,bowling_team,session_number,runs_scored,wickets_fallen,session_winner
520604,3,New Zealand,South Africa,2,67,1,1
520604,3,New Zealand,South Africa,3,36,5,-1
520605,1,South Africa,New Zealand,1,101,1,1
520605,1,South Africa,New Zealand,2,85,1,1
520605,1,South Africa,New Zealand,3,112,0,1
520605,1,South Africa,New Zealand,4,85,3,-1
520605,2,New Zealand,South Africa,1,72,0,1
520605,2,New Zealand,South Africa,2,75,3,-1
520605,2,New Zealand,South Africa,3,107,3,0
520605,2,New Zealand,South Africa,4,21,4,-1
520605,3,South Africa,New Zealand,1,189,3,1
520605,4,New Zealand,South Africa,1,61,3,-1
520605,4,New Zealand,South Africa,2,98,2,1
521225,1,Sri Lanka,England,1,66,3,-1
521225,1,Sri Lanka,England,2,100,2,1
521225,1,Sri Lanka,England,3,123,3,1
521225,1,Sri Lanka,England,4,29,2,-1
521225,2,England,Sri Lanka,1,121,6,-1
521225,2,England,Sri Lanka,2,72,4,-1
521225,3,Sri Lanka,England,1,72,4,-1
521225,3,Sri Lanka,England,2,74,4,-1
521225,3,Sri Lanka,England,3,68,2,0
521225,4,England,Sri Lanka,1,83,2,0
521225,4,England,Sri Lanka,2,71,2,0
521225,4,England,Sri Lanka,3,90,1,1
521225,4,England,Sri Lanka,4,20,5,-1
521226,1,Sri Lanka,England,1,94,3,0
521226,1,Sri Lanka,England,2,75,1,1
521226,1,Sri Lanka,England,3,69,2,0
521226,1,Sri Lanka,England,4,37,4,-1
521226,2,England,Sri Lanka,1,68,0,1
521226,2,England,Sri Lanka,2,74,1,1
521226,2,England,Sri Lanka,3,87,1,1
521226,2,England,Sri Lanka,4,119,2,1
521226,2,England,Sri Lanka,5,107,4,-1
521226,2,England,Sri Lanka,6,5,2,-1
521226,3,Sri Lanka,England,1,89,2,0
521226,3,Sri Lanka,England,2,57,2,-1
521226,3,Sri Lanka,England,3,70,2,0
521226,3,Sri Lanka,England,4,62,4,-1
522245,1,Zimbabwe,Bangladesh,1,102,1,1
522245,1,Zimbabwe,Bangladesh,2,89,1,1
522245,1,Zimbabwe,Bangladesh,3,73,0,1
522245,1,Zimbabwe,Bangladesh,4,79,4,-1
522245,1,Zimbabwe,Bangladesh,5,27,4,-1
522245,2,Bangladesh,Zimbabwe,1,78,2,0
522245,2,Bangladesh,Zimbabwe,2,86,2,0
522245,2,Bangladesh,Zimbabwe,3,101,3,0
522245,2,Bangladesh,Zimbabwe,4,22,3,-1
522245,3,Zimbabwe,Bangladesh,1,82,2,0
522245,3,Zimbabwe,Bangladesh,2,97,2,1
522245,3,Zimbabwe,Bangladesh,3,109,1,1
522245,4,Bangladesh,Zimbabwe,1,112,3,0
522245,4,Bangladesh,Zimbabwe,2,132,7,-1
523731,1,Zimbabwe,Pakistan,1,77,1,1
523731,1,Zimbabwe,Pakistan,2,88,2,0
523731,1,Zimbabwe,Pakistan,3,80,1,1
523731,1,Zimbabwe,Pakistan,4,76,1,1
523731,1,Zimbabwe,Pakistan,5,90,4,-1
523731,1,Zimbabwe,Pakistan,6,1,1,-1
523731,2,Pakistan,Zimbabwe,1,119,1,1
523731,2,Pakistan,Zimbabwe,2,82,1,1
523731,2,Pakistan,Zimbabwe,3,79,1,1
523731,2,Pakistan,Zimbabwe,4,77,1,1
523731,2,Pakistan,Zimbabwe,5,88,3,-1
523731,2,Pakistan,Zimbabwe,6,21,3,-1
523731,3,Zimbabwe,Pakistan,1,72,8,-1
523731,3,Zimbabwe,Pakistan,2,69,2,0
527017,1,New Zealand,Zimbabwe,1,92,1,1
527017,1,New Zealand,Zimbabwe,2,83,1,1
527017,1,New Zealand,Zimbabwe,3,100,1,1
527017,1,New Zealand,Zimbabwe,4,71,2,0
527017,1,New Zealand,Zimbabwe,5,80,5,-1
527017,2,Zimbabwe,New Zealand,1,64,1,1
527017,2,Zimbabwe,New Zealand,2,87,1,1
527017,2,Zimbabwe,New Zealand,3,79,3,-1
527017,2,Zimbabwe,New Zealand,4,80,4,-1
527017,2,Zimbabwe,New Zealand,5,3,1,-1
527017,3,New Zealand,Zimbabwe,1,89,3,-1
527017,3,New Zealand,Zimbabwe,2,107,3,0
527017,4,Zimbabwe,New Zealand,1,78,2,0
527017,4,Zimbabwe,New Zealand,2,100,1,1
527017,4,Zimbabwe,New Zealand,3,94,1,1
527017,4,Zimbabwe,New Zealand,4,59,6,-1
530424,1,Sri Lanka,Pakistan,1,56,2,-1
530424,1,Sri Lanka,Pakistan,2,84,5,-1
530424,1,Sri Lanka,Pakistan,3,57,3,-1
530424,2,Pakistan,Sri Lanka,1,92,0,1
530424,2,Pakistan,Sri Lanka,2,60,1,1
530424,2,Pakistan,Sri Lanka,3,92,0,1
530424,2,Pakistan,Sri Lanka,4,68,1,1
530424,2,Pakistan,Sri Lanka,5,120,1,1
530424,3,Sri Lanka,Pakistan,1,96,1,1
530424,3,Sri Lanka,Pakistan,2,94,2,1
530424,3,Sri Lanka,Pakistan,3,69,2,0
530424,3,Sri Lanka,Pakistan,4,89,0,1
530424,3,Sri Lanka,Pakistan,5,79,0,1
530424,3,Sri Lanka,Pakistan,6,56,5,-1
530425,1,Sri Lanka,Pakistan,1,94,5,-1
530425,1,Sri Lanka,Pakistan,2,101,3,0
530425,1,Sri Lanka,Pakistan,3,44,2,-1
530425,2,Pakistan,Sri Lanka,1,90,2,1
530425,2,Pakistan,Sri Lanka,2,79,0,1
530425,2,Pakistan,Sri Lanka,3,88,1,1
530425,2,Pakistan,Sri Lanka,4,90,3,0
530425,2,Pakistan,Sri Lanka,5,56,4,-1
530425,3,Sri Lanka,Pakistan,1,60,1,1
530425,3,Sri Lanka,Pakistan,2,53,1,-1
530425,3,Sri Lanka,Pakistan,3,69,4,-1
530425,3,Sri Lanka,Pakistan,4,75,4,-1
530426,1,Sri Lanka,Pakistan,1,94,1,1
530426,1,Sri Lanka,Pakistan,2,83,0,1
530426,1,Sri Lanka,Pakistan,3,76,1,1
530426,1,Sri Lanka,Pakistan,4,60,3,-1
530426,1,Sri Lanka,Pakistan,5,84,3,-1
530426,1,Sri Lanka,Pakistan,6,16,2,-1
530426,2,Pakistan,Sri Lanka,1,71,2,0
530426,2,Pakistan,Sri Lanka,2,69,1,1
530426,2,Pakistan,Sri Lanka,3,93,0,1
530426,2,Pakistan,Sri Lanka,4,57,5,-1
530426,2,Pakistan,Sri Lanka,5,50,2,-1
530426,3,Sri Lanka,Pakistan,1,80,2,0
530426,4,Pakistan,Sri Lanka,1,63,3,-1
531628,1,England,Pakistan,1,53,5,-1
531628,1,England,Pakistan,2,98,3,0
531628,1,England,Pakistan,3,41,2,-1
531628,2,Pakistan,England,1,90,0,1
531628,2,Pakistan,England,2,94,3,0
531628,2,Pakistan,England,3,64,2,0
531628,2,Pakistan,England,4,90,5,-1
531628,3,England,Pakistan,1,67,4,-1
531628,3,England,Pakistan,2,93,6,-1
531629,1,Pakistan,England,1,70,2,0
531629,1,Pakistan,England,2,92,2,1
531629,1,Pakistan,England,3,72,2,0
531629,1,Pakistan,England,4,23,4,-1
531629,2,England,Pakistan,1,72,1,1
531629,2,England,Pakistan,2,79,0,1
531629,2,England,Pakistan,3,76,4,-1
531629,2,England,Pakistan,4,100,5,-1
531629,3,Pakistan,England,1,56,4,-1
531629,3,Pakistan,England,2,69,0,1
531629,3,Pakistan,England,3,65,3,-1
531629,3,Pakistan,England,4,24,3,-1
531629,4,England,Pakistan,1,56,5,-1
531629,4,England,Pakistan,2,16,5,-1
531630,1,Pakistan,England,1,59,7,-1
531630,1,Pakistan,England,2,40,3,-1
531630,2,England,Pakistan,1,77,4,-1
531630,2,England,Pakistan,2,64,6,-1
531630,3,Pakistan,England,1,67,2,0
531630,3,Pakistan,England,2,76,0,1
531630,3,Pakistan,England,3,99,0,1
531630,3,Pakistan,England,4,61,1,1
531630,3,Pakistan,England,5,60,6,-1
531630,3,Pakistan,England,6,2,1,-1
531630,4,England,Pakistan,1,61,1,1
531630,4,England,Pakistan,2,52,1,-1
531630,4,England,Pakistan,3,117,6,-1
531630,4,England,Pakistan,4,22,2,-1
531986,1,Bangladesh,West Indies,1,89,1,1
531986,1,Bangladesh,West Indies,2,77,2,0
531986,1,Bangladesh,West Indies,3,87,1,1
531986,1,Bangladesh,West Indies,4,79,4,-1
531986,2,West Indies,Bangladesh,1,68,3,-1
531986,2,West Indies,Bangladesh,2,143,3,1
531986,2,West Indies,Bangladesh,3,33,4,-1
531986,3,Bangladesh,West Indies,1,87,2,0
531987,1,West Indies,Bangladesh,1,93,0,1
531987,1,West Indies,Bangladesh,2,76,2,0
531987,1,West Indies,Bangladesh,3,84,3,-1
531987,1,West Indies,Bangladesh,4,86,2,0
531987,1,West Indies,Bangladesh,5,16,3,-1
531987,2,Bangladesh,West Indies,1,136,5,-1
531987,2,Bangladesh,West Indies,2,85,2,0
531987,2,Bangladesh,West Indies,3,10,3,-1
531987,3,West Indies,Bangladesh,1,80,2,0
531987,3,West Indies,Bangladesh,2,94,0,1
531987,3,West Indies,Bangladesh,3,88,2,0
531987,4,Bangladesh,West Indies,1,118,2,1
531987,4,Bangladesh,West Indies,2,88,2,0
531987,4,Bangladesh,West Indies,3,72,6,-1
534205,1,West Indies,England,1,84,2,0
534205,1,West Indies,England,2,67,2,0
534205,1,West Indies,England,3,92,6,-1
534205,2,England,West Indies,1,87,1,1
534205,2,England,West Indies,2,97,0,1
534205,2,England,West Indies,3,108,4,-1
534205,2,England,West Indies,4,106,5,-1
534205,3,West Indies,England,1,56,3,-1
534205,3,West Indies,England,2,91,1,1
534205,3,West Indies,England,3,84,1,1
534205,3,West Indies,England,4,87,3,-1
534205,3,West Indies,England,5,27,2,-1
534205,4,England,West Indies,1,125,4,0
534206,1,West Indies,England,1,87,4,-1
534206,1,West Indies,England,2,83,2,0
534206,1,West Indies,England,3,134,0,1
534206,1,West Indies,England,4,66,4,-1
534206,2,England,West Indies,1,97,1,1
534206,2,England,West Indies,2,135,1,1
534206,2,England,West Indies,3,98,3,0
534206,2,England,West Indies,4,96,3,0
534206,2,England,West Indies,5,2,2,-1
534206,3,West Indies,England,1,67,6,-1
534206,3,West Indies,England,2,98,3,0
534206,3,West Indies,England,3,0,1,-1
534206,4,England,West Indies,1,107,1,1
534207,1,West Indies,England,1,85,1,1
534207,1,West Indies,England,2,64,3,-1
534207,1,West Indies,England,3,102,3,0
534207,1,West Indies,England,4,137,2,1
534207,1,West Indies,England,5,38,1,-1
534207,2,England,West Indies,1,111,3,0
534225,1,England,South Africa,1,98,1,1
534225,1,England,South Africa,2,78,1,1
534225,1,England,South Africa,3,91,1,1
534225,1,England,South Africa,4,91,5,-1
534225,1,England,South Africa,5,27,2,-1
534225,2,South Africa,England,1,76,1,1
534225,2,South Africa,England,2,86,0,1
534225,2,South Africa,England,3,109,1,1
534225,2,South Africa,England,4,84,0,1
534225,2,South Africa,England,5,84,0,1
534225,2,South Africa,England,6,143,0,1
534225,3,England,South Africa,1,82,4,-1
534225,3,England,South Africa,2,76,1,1
534225,3,England,South Africa,3,67,4,-1
534225,3,England,South Africa,4,15,1,-1
534226,1,South Africa,England,1,90,0,1
534226,1,South Africa,England,2,90,3,0
534226,1,South Africa,England,3,82,2,0
534226,1,South Africa,England,4,91,1,1
534226,1,South Africa,England,5,66,4,-1
534226,2,England,South Africa,1,80,1,1
534226,2,England,South Africa,2,92,2,1
534226,2,England,South Africa,3,124,1,1
534226,2,England,South Africa,4,100,3,0
534226,2,England,South Africa,5,29,3,-1
534226,3,South Africa,England,1,90,0,1
534226,3,South Africa,England,2,135,6,-1
534226,4,England,South Africa,1,118,4,-1
534227,1,South Africa,England,1,79,4,-1
534227,1,South Africa,England,2,98,2,1
534227,1,South Africa,England,3,91,1,1
534227,1,South Africa,England,4,41,3,-1
534227,2,England,South Africa,1,76,4,-1
534227,2,England,South Africa,2,97,0,1
534227,2,England,South Africa,3,89,3,-1
534227,2,England,South Africa,4,53,3,-1
534227,3,South Africa,England,1,70,2,0
534227,3,South Africa,England,2,103,2,1
534227,3,South Africa,England,3,90,1,1
534227,3,South Africa,England,4,75,3,-1
534227,3,South Africa,England,5,13,2,-1
534227,4,England,South Africa,1,69,4,-1
534227,4,England,South Africa,2,118,2,1
534227,4,England,South Africa,3,107,4,-1
535997,1,West Indies,India,1,61,2,0
535997,1,West Indies,India,2,92,1,1
535997,1,West Indies,India,3,101,2,1
535997,1,West Indies,India,4,50,5,-1
535997,2,India,West Indies,1,150,4,0
535997,2,India,West Indies,2,59,6,-1
535997,3,West Indies,India,1,63,6,-1
535997,3,West Indies,India,2,117,4,-1
535997,4,India,West Indies,1,125,2,1
535997,4,India,West Indies,2,93,1,1
535998,1,India,West Indies,1,140,1,1
535998,1,India,West Indies,2,81,2,0
535998,1,India,West Indies,3,133,2,1
535998,1,India,West Indies,4,131,1,1
535998,1,India,West Indies,5,143,1,1
535998,2,West Indies,India,1,90,4,-1
535998,2,West Indies,India,2,63,6,-1
535998,3,West Indies,India,1,105,1,1
535998,3,West Indies,India,2,89,2,0
535998,3,West Indies,India,3,95,1,1
535998,3,West Indies,India,4,129,3,1
535998,3,West Indies,India,5,45,3,-1
535999,1,West Indies,India,1,80,0,1
535999,1,West Indies,India,2,75,2,0
535999,1,West Indies,India,3,109,0,1
535999,1,West Indies,India,4,114,1,1
535999,1,West Indies,India,5,96,0,1
535999,1,West Indies,India,6,101,6,-1
535999,1,West Indies,India,7,15,1,-1
535999,2,India,West Indies,1,116,1,1
535999,2,India,West Indies,2,103,1,1
535999,2,India,West Indies,3,105,3,0
535999,2,India,West Indies,4,111,2,1
535999,2,India,West Indies,5,47,3,-1
535999,3,West Indies,India,1,71,2,0
535999,3,West Indies,India,2,63,8,-1
535999,4,India,West Indies,1,126,4,0
535999,4,India,West Indies,2,104,3,0
538072,1,Bangladesh,Pakistan,1,81,6,-1
538072,1,Bangladesh,Pakistan,2,54,4,-1
538072,2,Pakistan,Bangladesh,1,103,0,1
538072,2,Pakistan,Bangladesh,2,83,1,1
538072,2,Pakistan,Bangladesh,3,102,2,1
538072,2,Pakistan,Bangladesh,4,100,1,1
538072,2,Pakistan,Bangladesh,5,100,0,1
538072,3,Bangladesh,Pakistan,1,103,4,-1
538072,3,Bangladesh,Pakistan,2,94,1,1
538073,1,Bangladesh,Pakistan,1,99,4,-1
538073,1,Bangladesh,Pakistan,2,97,0,1
538073,1,Bangladesh,Pakistan,3,90,1,1
538073,1,Bangladesh,Pakistan,4,52,5,-1
538073,2,Pakistan,Bangladesh,1,98,1,1
538073,2,Pakistan,Bangladesh,2,71,1,1
538073,2,Pakistan,Bangladesh,3,97,1,1
538073,2,Pakistan,Bangladesh,4,93,1,1
538073,2,Pakistan,Bangladesh,5,102,3,0
538073,2,Pakistan,Bangladesh,6,9,3,-1
538073,3,Bangladesh,Pakistan,1,95,5,-1
538073,3,Bangladesh,Pakistan,2,90,0,1
538073,3,Bangladesh,Pakistan,3,49,5,-1
540176,1,West Indies,Australia,1,65,1,1
540176,1,West Indies,Australia,2,95,1,1
540176,1,West Indies,Australia,3,69,1,1
540176,1,West Indies,Australia,4,113,3,0
540176,1,West Indies,Australia,5,97,3,0
540176,2,Australia,West Indies,1,104,3,0
540176,2,Australia,West Indies,2,65,1,1
540176,2,Australia,West Indies,3,65,1,1
540176,2,Australia,West Indies,4,96,4,-1
540176,3,West Indies,Australia,1,65,4,-1
540176,3,West Indies,Australia,2,63,5,-1
540176,3,West Indies,Australia,3,20,1,-1
540176,4,Australia,West Indies,1,106,2,1
540177,1,Australia,West Indies,1,78,2,0
540177,1,Australia,West Indies,2,77,1,1
540177,1,Australia,West Indies,3,53,2,-1
540177,1,Australia,West Indies,4,74,1,1
540177,1,Australia,West Indies,5,29,4,-1
540177,2,West Indies,Australia,1,61,3,-1
540177,2,West Indies,Australia,2,71,1,1
540177,2,West Indies,Australia,3,99,2,1
540177,2,West Indies,Australia,4,26,4,-1
540177,3,Australia,West Indies,1,73,3,-1
540177,3,Australia,West Indies,2,83,4,-1
540178,1,Australia,West Indies,1,73,1,1
540178,1,Australia,West Indies,2,70,3,-1
540178,1,Australia,West Indies,3,69,3,-1
540178,1,Australia,West Indies,4,116,3,0
540178,2,West Indies,Australia,1,75,3,-1
540178,2,West Indies,Australia,2,75,5,-1
540178,2,West Indies,Australia,3,68,2,0
540178,3,Australia,West Indies,1,88,2,0
540178,3,Australia,West Indies,2,104,3,0
540178,3,Australia,West Indies,3,67,5,-1
540178,4,West Indies,Australia,1,72,3,-1
540178,4,West Indies,Australia,2,82,0,1
540178,4,West Indies,Australia,3,116,6,-1
540178,4,West Indies,Australia,4,24,1,-1
560929,1,New Zealand,West Indies,1,71,0,1
560929,1,New Zealand,West Indies,2,88,2,0
560929,1,New Zealand,West Indies,3,73,2,0
560929,1,New Zealand,West Indies,4,71,3,-1
560929,1,New Zealand,West Indies,5,48,3,-1
560929,2,West Indies,New Zealand,1,114,0,1
560929,2,West Indies,New Zealand,2,70,0,1
560929,2,West Indies,New Zealand,3,129,2,1
560929,2,West Indies,New Zealand,4,85,2,0
560929,2,West Indies,New Zealand,5,87,2,0
560929,2,West Indies,New Zealand,6,37,4,-1
560929,3,New Zealand,West Indies,1,92,1,1
560929,3,New Zealand,West Indies,2,107,2,1
560929,3,New Zealand,West Indies,3,26,2,-1
560929,3,New Zealand,West Indies,4,47,5,-1
560930,1,New Zealand,West Indies,1,86,2,0
560930,1,New Zealand,West Indies,2,84,4,-1
560930,1,New Zealand,West Indies,3,90,4,-1
560930,2,West Indies,New Zealand,1,62,3,-1
560930,2,West Indies,New Zealand,2,114,4,-1
560930,2,West Indies,New Zealand,3,33,3,-1
560930,3,New Zealand,West Indies,1,77,2,0
560930,3,New Zealand,West Indies,2,65,5,-1
560930,3,New Zealand,West Indies,3,12,3,-1
560930,4,West Indies,New Zealand,1,97,3,0
560930,4,West Indies,New Zealand,2,98,2,1
562444,1,Sri Lanka,Pakistan,1,105,1,1
562444,1,Sri Lanka,Pakistan,2,89,1,1
562444,1,Sri Lanka,Pakistan,3,106,0,1
562444,1,Sri Lanka,Pakistan,4,66,3,-1
562444,1,Sri Lanka,Pakistan,5,98,4,-1
562444,1,Sri Lanka,Pakistan,6,8,1,-1
562444,2,Pakistan,Sri Lanka,1,63,5,-1
562444,2,Pakistan,Sri Lanka,2,37,5,-1
562444,3,Sri Lanka,Pakistan,1,111,3,0
562444,4,Pakistan,Sri Lanka,1,70,4,-1
562444,4,Pakistan,Sri Lanka,2,76,0,1
562444,4,Pakistan,Sri Lanka,3,90,2,1
562444,4,Pakistan,Sri Lanka,4,64,4,-1
562445,1,Pakistan,Sri Lanka,1,96,1,1
562445,1,Pakistan,Sri Lanka,2,130,0,1
562445,1,Pakistan,Sri Lanka,3,108,0,1
562445,1,Pakistan,Sri Lanka,4,92,1,1
562445,2,Sri Lanka,Pakistan,1,112,1,1
562445,2,Sri Lanka,Pakistan,2,86,0,1
562445,2,Sri Lanka,Pakistan,3,84,4,-1
562445,2,Sri Lanka,Pakistan,4,95,1,1
562445,2,Sri Lanka,Pakistan,5,14,4,-1
562446,1,Pakistan,Sri Lanka,1,81,4,-1
562446,1,Pakistan,Sri Lanka,2,99,2,1
562446,1,Pakistan,Sri Lanka,3,46,4,-1
562446,2,Sri Lanka,Pakistan,1,91,3,0
562446,2,Sri Lanka,Pakistan,2,92,0,1
562446,2,Sri Lanka,Pakistan,3,109,4,-1
562446,2,Sri Lanka,Pakistan,4,45,3,-1
562446,3,Pakistan,Sri Lanka,1,92,1,1
562446,3,Pakistan,Sri Lanka,2,89,3,-1
562446,3,Pakistan,Sri Lanka,3,90,0,1
562446,3,Pakistan,Sri Lanka,4,67,4,-1
562446,4,Sri Lanka,Pakistan,1,106,1,1
562446,4,Sri Lanka,Pakistan,2,78,3,-1
565806,1,India,England,1,134,1,1
565806,1,India,England,2,116,2,1
565806,1,India,England,3,73,1,1
565806,1,India,England,4,82,0,1
565806,1,India,England,5,88,2,0
565806,2,England,India,1,69,3,-1
565806,2,England,India,2,59,4,-1
565806,2,England,India,3,63,3,-1
565806,3,England,India,1,81,0,1
565806,3,England,India,2,85,3,-1
565806,3,England,India,3,84,2,0
565806,3,England,India,4,72,0,1
565806,3,England,India,5,73,3,-1
565806,3,England,India,6,11,2,-1
565807,1,India,England,1,94,3,0
565807,1,India,England,2,73,2,0
565807,1,India,England,3,99,1,1
565807,1,India,England,4,61,4,-1
565807,2,England,India,1,65,0,1
565807,2,England,India,2,100,2,1
565807,2,England,India,3,116,1,1
565807,2,England,India,4,125,4,0
565807,2,England,India,5,7,3,-1
565807,3,India,England,1,101,6,-1
565807,3,India,England,2,41,4,-1
565808,1,India,England,1,90,2,1
565808,1,India,England,2,99,2,1
565808,1,India,England,3,84,3,-1
565808,1,India,England,4,43,3,-1
565808,2,England,India,1,77,0,1
565808,2,England,India,2,117,1,1
565808,2,England,India,3,61,0,1
565808,2,England,India,4,84,1,1
565808,2,England,India,5,114,4,-1
565808,2,England,India,6,70,4,-1
565808,3,India,England,1,98,2,1
565808,3,India,England,2,68,6,-1
565808,3,India,England,3,81,2,0
565809,1,England,India,1,60,2,0
565809,1,England,India,2,56,1,-1
565809,1,England,India,3,72,2,0
565809,1,England,India,4,71,2,0
565809,1,England,India,5,71,3,-1
565809,2,India,England,1,68,3,-1
565809,2,India,England,2,53,1,-1
565809,2,India,England,3,70,0,1
565809,2,India,England,4,90,1,1
565809,3,England,India,1,52,1,-1
565809,3,England,India,2,66,2,0
565809,3,England,India,3,71,0,1
565809,3,England,India,4,76,0,1
565809,3,England,India,5,68,1,1
565817,1,India,New Zealand,1,111,2,1
565817,1,India,New Zealand,2,108,1,1
565817,1,India,New Zealand,3,90,2,1
565817,1,India,New Zealand,4,100,1,1
565817,1,India,New Zealand,5,29,4,-1
565817,2,New Zealand,India,1,70,4,-1
565817,2,New Zealand,India,2,88,4,-1
565817,2,New Zealand,India,3,1,2,-1
565817,3,New Zealand,India,1,66,1,1
565817,3,New Zealand,India,2,64,2,0
565817,3,New Zealand,India,3,34,7,-1
565818,1,New Zealand,India,1,113,3,0
565818,1,New Zealand,India,2,127,2,1
565818,1,New Zealand,India,3,125,4,0
565818,1,New Zealand,India,4,0,1,-1
565818,2,India,New Zealand,1,113,4,-1
565818,2,India,New Zealand,2,118,1,1
565818,2,India,New Zealand,3,103,4,-1
565818,2,India,New Zealand,4,19,1,-1
565818,3,New Zealand,India,1,116,4,-1
565818,3,New Zealand,India,2,94,2,1
565818,3,New Zealand,India,3,38,4,-1
565818,4,India,New Zealand,1,123,2,1
565818,4,India,New Zealand,2,107,3,0
566921,1,England,New Zealand,1,56,1,-1
566921,1,England,New Zealand,2,66,2,0
566921,1,England,New Zealand,3,54,1,-1
566921,1,England,New Zealand,4,56,6,-1
566921,2,New Zealand,England,1,96,2,1
566921,2,New Zealand,England,2,81,4,-1
566921,2,New Zealand,England,3,30,4,-1
566921,3,England,New Zealand,1,96,2,1
566921,3,England,New Zealand,2,88,5,-1
566921,3,England,New Zealand,3,29,3,-1
566921,4,New Zealand,England,1,68,10,-1
566922,1,England,New Zealand,1,81,3,-1
566922,1,England,New Zealand,2,98,1,1
566922,1,England,New Zealand,3,135,3,1
566922,1,England,New Zealand,4,40,3,-1
566922,2,New Zealand,England,1,89,6,-1
566922,2,New Zealand,England,2,85,4,-1
566922,3,England,New Zealand,1,93,1,1
566922,3,England,New Zealand,2,105,0,1
566922,4,New Zealand,England,1,105,3,0
566922,4,New Zealand,England,2,70,4,-1
566922,4,New Zealand,England,3,45,3,-1
566932,1,England,Australia,1,102,3,0
566932,1,England,Australia,2,113,7,-1
566932,2,Australia,England,1,114,6,-1
566932,2,Australia,England,2,150,3,1
566932,2,Australia,England,3,16,1,-1
566932,3,England,Australia,1,62,2,0
566932,3,England,Australia,2,71,2,0
566932,3,England,Australia,3,75,1,1
566932,3,England,Australia,4,93,1,1
566932,3,England,Australia,5,74,4,-1
566932,4,Australia,England,1,92,1,1
566932,4,Australia,England,2,70,4,-1
566932,4,Australia,England,3,58,3,-1
566932,4,Australia,England,4,76,2,0
566933,1,England,Australia,1,105,3,0
566933,1,England,Australia,2,115,1,1
566933,1,England,Australia,3,70,4,-1
566933,1,England,Australia,4,71,2,0
566933,2,Australia,England,1,86,5,-1
566933,2,Australia,England,2,42,5,-1
566933,3,England,Australia,1,56,3,-1
566933,3,England,Australia,2,70,0,1
566933,3,England,Australia,3,106,1,1
566933,4,Australia,England,1,85,3,-1
566933,4,Australia,England,2,74,4,-1
566933,4,Australia,England,3,76,2,0
566933,4,Australia,England,4,0,1,-1
566934,1,Australia,England,1,104,2,1
566934,1,Australia,England,2,103,1,1
566934,1,Australia,England,3,96,0,1
566934,1,Australia,England,4,106,2,1
566934,2,England,Australia,1,52,2,-1
566934,2,England,Australia,2,72,2,0
566934,2,England,Australia,3,101,0,1
566934,2,England,Australia,4,69,3,-1
566934,2,England,Australia,5,74,3,-1
566934,3,Australia,England,1,138,5,-1
566935,1,England,Australia,1,68,1,1
566935,1,England,Australia,2,103,4,-1
566935,1,England,Australia,3,67,4,-1
566935,1,England,Australia,4,0,1,-1
566935,2,Australia,England,1,99,4,-1
566935,2,Australia,England,2,82,0,1
566935,2,Australia,England,3,89,6,-1
566935,3,England,Australia,1,107,3,0
566935,3,England,Australia,2,83,1,1
566935,3,England,Australia,3,120,4,0
566935,3,England,Australia,4,20,2,-1
566935,4,Australia,England,1,111,1,1
566935,4,Australia,England,2,96,7,-1
566935,4,Australia,England,3,17,2,-1
566936,1,Australia,England,1,112,1,1
566936,1,Australia,England,2,74,2,0
566936,1,Australia,England,3,121,1,1
566936,1,Australia,England,4,118,3,0
566936,2,England,Australia,1,64,0,1
566936,2,England,Australia,2,62,2,0
566936,2,England,Australia,3,74,1,1
566936,2,England,Australia,4,63,1,1
566936,2,England,Australia,5,114,6,-1
566936,4,England,Australia,1,145,2,1
567356,1,New Zealand,South Africa,1,45,10,-1
567356,2,South Africa,New Zealand,1,125,2,1
567356,2,South Africa,New Zealand,2,119,1,1
567356,2,South Africa,New Zealand,3,91,3,0
567356,3,New Zealand,South Africa,1,117,2,1
567356,3,New Zealand,South Africa,2,67,2,0
567356,3,New Zealand,South Africa,3,63,1,1
567356,3,New Zealand,South Africa,4,28,5,-1
567357,1,South Africa,New Zealand,1,120,1,1
567357,1,South Africa,New Zealand,2,95,2,1
567357,1,South Africa,New Zealand,3,110,1,1
567357,1,South Africa,New Zealand,4,73,1,1
567357,1,South Africa,New Zealand,5,110,2,1
567357,2,New Zealand,South Africa,1,61,6,-1
567357,2,New Zealand,South Africa,2,60,4,-1
567357,3,New Zealand,South Africa,1,64,1,1
567357,3,New Zealand,South Africa,2,76,3,-1
567357,3,New Zealand,South Africa,3,71,6,-1
567363,1,South Africa,Pakistan,1,92,2,1
567363,1,South Africa,Pakistan,2,77,2,0
567363,1,South Africa,Pakistan,3,84,6,-1
567363,2,Pakistan,South Africa,1,49,10,-1
567363,3,South Africa,Pakistan,1,114,3,0
567363,3,South Africa,Pakistan,2,145,0,1
567363,4,Pakistan,South Africa,1,82,4,-1
567363,4,Pakistan,South Africa,2,71,0,1
567363,4,Pakistan,South Africa,3,85,3,-1
567363,4,Pakistan,South Africa,4,30,3,-1
567364,1,Pakistan,South Africa,1,66,4,-1
567364,1,Pakistan,South Africa,2,75,0,1
567364,1,Pakistan,South Africa,3,112,1,1
567364,1,Pakistan,South Africa,4,85,5,-1
567364,2,South Africa,Pakistan,1,78,2,0
567364,2,South Africa,Pakistan,2,61,3,-1
567364,2,South Africa,Pakistan,3,122,2,1
567364,2,South Africa,Pakistan,4,65,3,-1
567364,3,Pakistan,South Africa,1,61,3,-1
567364,3,Pakistan,South Africa,2,76,1,1
